cif_id,nepali_fiscal_year,schm_type,dr_tran_volume,cr_tran_volume,dr_month_count,cr_month_count,total_debit_transaction,total_credit_transaction,total_yearly_saving,cif_id__1,birth_year,age,age_group,employment_status,marital_status,occupation,salary_per_month,gender,total_credit_withdrawal_volume,withdrawal_volume,total_accounts,total_saving_accounts,total_fixed_accounts,total_loan_accounts,total_overdraft_accounts
DLNINDV2127307,2080/2081,ODA,2000.0,0.0,1,0,1,0,-2000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,124.0,0,1,0,1,124.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,32832.0,9239.0,1,1,27,11,-23593.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,112877.5,1.0,1,1,18,1,-112876.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,1200.0,0,1,0,1,1200.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,2161.0,24525.82,1,1,1,4,22364.82,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,50.0,73226.64,1,1,1,6,73176.64,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,35512.0,25000.0,1,1,11,2,-10512.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,3800.0,0,1,0,1,3800.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,32832.0,9239.0,1,1,27,11,-23593.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,41175.0,850.0,1,1,16,1,-40325.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,12045.0,1.0,1,1,7,1,-12044.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,1200.0,0,1,0,1,1200.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,2000.0,40000.0,1,1,1,1,38000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,124.0,0,1,0,1,124.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,41175.0,850.0,1,1,16,1,-40325.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,100.0,24907.09,1,1,1,1,24807.09,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,1307.0,22489.37,1,1,1,1,21182.37,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,2000.0,40000.0,1,1,1,1,38000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,41175.0,850.0,1,1,16,1,-40325.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,500.0,0,1,0,1,500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,8907.0,1251.5,1,1,5,2,-7655.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,35512.0,25000.0,1,1,11,2,-10512.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,500.0,0,1,0,1,500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,50.0,73226.64,1,1,1,6,73176.64,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,1307.0,22489.37,1,1,1,1,21182.37,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,1200.0,0,1,0,1,1200.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,15296.08,0,1,0,1,15296.08,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,1307.0,22489.37,1,1,1,1,21182.37,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,16670.0,0.0,1,0,12,0,-16670.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,15296.08,0,1,0,1,15296.08,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,12045.0,1.0,1,1,7,1,-12044.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,2000.0,0.0,1,0,1,0,-2000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,2000.0,0.0,1,0,1,0,-2000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,16670.0,0.0,1,0,12,0,-16670.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,12045.0,1.0,1,1,7,1,-12044.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,3800.0,0,1,0,1,3800.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,4000.0,3500.0,1,1,2,2,-500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,1050.0,0,1,0,1,1050.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,44974.53,0,1,0,6,44974.53,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,16670.0,0.0,1,0,12,0,-16670.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,32832.0,9239.0,1,1,27,11,-23593.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,4000.0,3500.0,1,1,2,2,-500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,50.0,73226.64,1,1,1,6,73176.64,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,1050.0,0,1,0,1,1050.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,2000.0,40000.0,1,1,1,1,38000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,1050.0,0,1,0,1,1050.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,2161.0,24525.82,1,1,1,4,22364.82,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,112877.5,1.0,1,1,18,1,-112876.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,15296.08,0,1,0,1,15296.08,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,5550.0,0.0,1,0,1,0,-5550.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,112877.5,1.0,1,1,18,1,-112876.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,500.0,0,1,0,1,500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,500.0,0,1,0,1,500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,3800.0,0,1,0,1,3800.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2919270,2080/2081,TDA,0.0,2200000.0,0,1,0,1,2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,1840000.0,0.0,1,0,1,0,-1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,2120000.0,0.0,1,0,1,0,-2120000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,0.0,1840000.0,0,1,0,1,1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,0.0,2230000.0,0,1,0,1,2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,0.0,2170000.0,0,1,0,1,2170000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,2230000.0,0.0,1,0,1,0,-2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,2120000.0,0.0,1,0,1,0,-2120000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,1840000.0,0.0,1,0,1,0,-1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,0.0,2170000.0,0,1,0,1,2170000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,0.0,2170000.0,0,1,0,1,2170000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,0.0,1840000.0,0,1,0,1,1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,2140000.0,0.0,1,0,1,0,-2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,2200000.0,0.0,1,0,1,0,-2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,2200000.0,0.0,1,0,1,0,-2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,0.0,2140000.0,0,1,0,1,2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,0.0,1840000.0,0,1,0,1,1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,0.0,2200000.0,0,1,0,1,2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,0.0,2140000.0,0,1,0,1,2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,2140000.0,0.0,1,0,1,0,-2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,1800000.0,0.0,1,0,1,0,-1800000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,2230000.0,0.0,1,0,1,0,-2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,0.0,2200000.0,0,1,0,1,2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,2120000.0,0.0,1,0,1,0,-2120000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,0.0,2170000.0,0,1,0,1,2170000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,2140000.0,0.0,1,0,1,0,-2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,2140000.0,0.0,1,0,1,0,-2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,2230000.0,0.0,1,0,1,0,-2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,1800000.0,0.0,1,0,1,0,-1800000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,1800000.0,0.0,1,0,1,0,-1800000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,2120000.0,0.0,1,0,1,0,-2120000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,1840000.0,0.0,1,0,1,0,-1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,1840000.0,0.0,1,0,1,0,-1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,2200000.0,0.0,1,0,1,0,-2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,2200000.0,0.0,1,0,1,0,-2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,LAA,0.0,2140000.0,0,1,0,1,2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,2230000.0,0.0,1,0,1,0,-2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,1800000.0,0.0,1,0,1,0,-1800000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,0.0,2200000.0,0,1,0,1,2200000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,0.0,1840000.0,0,1,0,1,1840000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,ODA,0.0,2230000.0,0,1,0,1,2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,0.0,2140000.0,0,1,0,1,2140000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,TDA,0.0,2230000.0,0,1,0,1,2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV2919270,2080/2081,SBA,0.0,2230000.0,0,1,0,1,2230000.0,DLNINDV2919270,1978,47,Gen X,,MARRIED,TEACHER,0.0,F,10593875.47,High Withdrawal,67,1,65,1,0
DLNINDV3007895,2080/2081,TDA,0.0,400.0,0,1,0,1,400.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,LAA,13645.37,0.0,1,0,1,0,-13645.37,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,ODA,0.0,751.19,0,1,0,1,751.19,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,LAA,13.53,0.0,1,0,1,0,-13.53,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,SBA,0.0,8382.08,0,1,0,1,8382.08,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,LAA,0.0,4500.0,0,1,0,1,4500.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,TDA,11060.0,0.0,1,0,2,0,-11060.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,TDA,0.0,6394.39,0,1,0,1,6394.39,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,ODA,11060.0,0.0,1,0,2,0,-11060.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,SBA,0.0,716.56,0,1,0,1,716.56,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,SBA,0.0,1925.0,0,1,0,2,1925.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,ODA,188.93,0.0,1,0,1,0,-188.93,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,LAA,0.0,716.56,0,1,0,1,716.56,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,TDA,0.0,6383.57,0,1,0,1,6383.57,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,SBA,0.0,400.0,0,1,0,1,400.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
DLNINDV3007895,2080/2081,LAA,0.0,400.0,0,1,0,1,400.0,DLNINDV3007895,1982,43,Gen Y,Self employed,MARRIED,SELF-EMPLOYED,66666.66666666667,F,94106.91,Low Withdrawal,5,1,0,3,1
